product,r_k,se_r,a_k,se_a,b_k,se_b,eta_k,se_eta,r2,r2_on_g
3907,0.3060252821465961,1.5293493792718844,0.7619617306940593,6.541234697460405,-0.8693020385303375,0.642089162301186,,,0.5066536762789045,0.484313327351244
3920,0.41332941989217964,1.6831001739704199,-8.557792202744869,4.759485609912257,-0.9198629427726723,0.7791387038149628,,,0.4999969405446356,0.47863857080406846
3923,-0.13349854834792427,1.1388807735738582,-5.124896787512772,4.249479286879181,-0.5488426556676127,0.41681950027430753,,,0.5162989476724418,0.4849936808770061
3926,0.46445235231236254,1.7499846209585086,-5.663472665909733,3.720455098816902,-0.7402745685403518,0.5171707644957724,,,0.4972244638505191,0.4758212313656761
4011,1.0931445940772238,2.299634268037957,-1.4931069704701603,4.89442648344245,-1.4766273734182338,1.1045778773632602,,,0.49622717206925104,0.48135963678640215
4104,0.2204926616105074,1.1849430203599447,-7.88761826533384,5.961581577606972,-0.8750666512443421,0.5161240852525504,,,0.5016391259526639,0.48004459802998645
4202,0.01613324822840127,1.218249664422228,-3.640356634705476,1.7781166318879553,-0.8460133656979884,0.666248205202958,,,0.5125177065078986,0.4842454234483271
4407,1.163802817717002,2.018219522790459,-5.29590407597595,3.6870395432155725,-1.992544263353415,1.4697652626858917,,,0.4727059585727156,0.46051891446017856
4703,1.2158608783453673,2.01610603392668,-6.791592266426701,4.655862364042342,-1.0752458064719983,0.7851842339611915,,,0.47259878419120804,0.4612689301975431
4810,0.3013989014324268,1.5519590876885043,-0.28742407781049384,2.9161035284095123,-0.8284462515523152,0.6213302867306373,,,0.5064573901135418,0.4845444270873762
5407,0.5494979583676441,1.6605922038727494,1.112533635410767,3.9551244371085015,-1.1588318429751743,0.8692301077056448,,,0.5021218750320926,0.4834002141523849
6109,-0.3212866047143809,0.815588349271037,-1.6991810876997002,2.3270848477038637,-0.6679279577512057,0.5117165938354267,,,0.5210428227785608,0.4787380867167639
6110,0.35113045355092615,1.4510886935546656,-2.450567627891476,5.320699197497643,-1.2807677160891653,0.9149031915459438,,,0.504049057776168,0.48249522442430437
6203,0.3624547165817782,1.6014167657421832,1.242324882687294,4.00251270514521,-1.1835942878678976,0.8584765913972616,,,0.5068072604533298,0.48496415009010485
